fips,size,year,state,county,cases,prcp,avtemp
12101,459566,2007,Florida,Pasco County,0,1108.2083990478516,22.576155700683593
12103,912764,2007,Florida,Pinellas County,4,901.7302439619855,23.470725641018007
12105,573483,2007,Florida,Polk County,0,990.3475883094063,23.073126834674472
12107,73740,2007,Florida,Putnam County,0,1226.6920806884766,21.36230904261271
12109,175818,2007,Florida,St. Johns County,1,1298.4131878863325,21.392408308092055
12111,260461,2007,Florida,St. Lucie County,0,1174.5852728204413,23.307296690050062
12113,147753,2007,Florida,Santa Rosa County,0,1524.4954089278694,19.738423005589897
12115,368841,2007,Florida,Sarasota County,0,913.7736154579254,23.15290664764772
12117,408308,2007,Florida,Seminole County,0,1037.4610634661735,22.697859946717607
12119,72711,2007,Florida,Sumter County,0,1170.6182391826924,21.94247166141049
12121,39473,2007,Florida,Suwannee County,0,1021.2151008768285,20.673675050126747
12123,20947,2007,Florida,Taylor County,0,934.7916342806653,20.4838177298202
12125,14727,2007,Florida,Union County,0,1104.8446922302246,20.685096383094788
12127,498769,2007,Florida,Volusia County,0,1138.9587761773003,22.185858821868898
12129,30246,2007,Florida,Wakulla County,0,1045.2864478326612,20.395377743628718
12131,52664,2007,Florida,Walton County,1,1421.607517408288,19.75929687926488
12133,22883,2007,Florida,Washington County,0,1235.9372488438398,19.808525480073072
13001,17905,2007,Georgia,Appling County,0,1156.606001499721,19.36003932952881
13003,8165,2007,Georgia,Atkinson County,0,1023.7067225529597,19.471562385559082
13005,10564,2007,Georgia,Bacon County,0,1194.8220436789773,19.537178993225098
13007,3744,2007,Georgia,Baker County,0,1054.672723943537,19.56652488708496
13009,46521,2007,Georgia,Baldwin County,0,1012.8582427978515,17.989292764663695
13011,16443,2007,Georgia,Banks County,0,931.1022180627893,16.21731330730297
13013,67170,2007,Georgia,Barrow County,0,798.0394989013672,16.668183422088624
13015,92717,2007,Georgia,Bartow County,0,734.8310939841075,16.565783631311703
13017,17724,2007,Georgia,Ben Hill County,0,974.634288969494,19.100030808221724
13019,16690,2007,Georgia,Berrien County,0,1038.994776483792,19.539785385131836
13021,154891,2007,Georgia,Bibb County,0,1012.8696804046631,18.17116266489029
13023,12827,2007,Georgia,Bleckley County,0,1072.379442003038,18.427343739403618
13025,15434,2007,Georgia,Brantley County,0,1156.1245937660092,19.346021277005555
13027,16344,2007,Georgia,Brooks County,0,1037.906874927122,19.959813445361693
13029,30084,2007,Georgia,Bryan County,0,1105.5801662868923,19.56814417763362
13031,66412,2007,Georgia,Bulloch County,0,933.9696092327822,19.207612491348414
13033,22823,2007,Georgia,Burke County,0,916.4927727194394,18.484697806735
13035,23644,2007,Georgia,Butts County,0,813.0146565755208,17.287806892395018
13037,5988,2007,Georgia,Calhoun County,0,1009.9751512932055,19.2355794617624
13039,47365,2007,Georgia,Camden County,0,1184.557140116789,19.687245894451532
13043,10432,2007,Georgia,Candler County,0,909.4962141707136,19.33670848124736
13045,111928,2007,Georgia,Carroll County,0,791.2323060647035,16.07695841177916
13047,62457,2007,Georgia,Catoosa County,0,887.1089445415296,16.347609670538652
13049,10592,2007,Georgia,Charlton County,0,1172.5592717950994,20.24237164584073
13051,248596,2007,Georgia,Chatham County,0,1097.3109003323227,19.7319204415848
13053,13905,2007,Georgia,Chattahoochee County,0,1045.7184175190173,18.224766480295283
13055,26870,2007,Georgia,Chattooga County,0,861.9810009765625,15.892256679534912
13057,203890,2007,Georgia,Cherokee County,0,810.9240303608908,16.36452364565721
13059,113457,2007,Georgia,Clarke County,0,827.5506210327148,17.07045578956604
13061,3181,2007,Georgia,Clay County,0,1089.738380225929,18.97160581640295
13063,272705,2007,Georgia,Clayton County,0,816.0004737490699,17.219138917468843
13065,6964,2007,Georgia,Clinch County,0,1053.4058117988782,19.64854483319144
13067,691496,2007,Georgia,Cobb County,2,808.5642862125319,16.74668530055455
13069,40353,2007,Georgia,Coffee County,0,979.9623271143714,19.46688425818155
13071,44718,2007,Georgia,Colquitt County,0,1004.908329433865,20.107409609688652
13073,108859,2007,Georgia,Columbia County,0,889.0476114024286,17.725959985152535
13075,16401,2007,Georgia,Cook County,0,1015.7415087150805,19.80538119691791
13077,118964,2007,Georgia,Coweta County,0,831.5205628301056,16.344275299931915
13079,12540,2007,Georgia,Crawford County,1,1092.6201658087261,18.005355253057964
13081,22179,2007,Georgia,Crisp County,0,1063.1791926203548,19.257557276132946
13083,16195,2007,Georgia,Dade County,0,836.7844509548611,15.36595524681939
13085,21602,2007,Georgia,Dawson County,0,1027.7405862247242,15.387437427745146
13087,28543,2007,Georgia,Decatur County,0,898.3815511067709,20.379406179700577
13089,733746,2007,Georgia,DeKalb County,1,813.0216248978016,17.052304378775663
13091,19772,2007,Georgia,Dodge County,0,1039.0587721604568,18.797617985652042
13093,11536,2007,Georgia,Dooly County,0,1102.394992404514,18.830186667265714
13095,95301,2007,Georgia,Dougherty County,0,1054.5578665226064,19.56786955163834
13097,124324,2007,Georgia,Douglas County,0,769.5718189586293,16.76388237693093
13099,11807,2007,Georgia,Early County,0,1057.727830969769,19.70873608796493
13101,4155,2007,Georgia,Echols County,0,1041.719451349432,20.06331981312145
13103,50838,2007,Georgia,Effingham County,0,983.1898628130351,19.260266630616908
13105,20613,2007,Georgia,Elbert County,0,947.1669229360728,16.2524591592642
13107,22554,2007,Georgia,Emanuel County,0,1019.7898927026865,18.842514485728984
13109,11395,2007,Georgia,Evans County,0,1010.3581048874628,19.364700226556685
13111,22555,2007,Georgia,Fannin County,0,1084.213397216797,14.271639957427979
13113,105933,2007,Georgia,Fayette County,1,775.015595703125,16.755381622314452
13115,95117,2007,Georgia,Floyd County,0,765.7783782958984,16.55262200832367
13117,158369,2007,Georgia,Forsyth County,2,857.2685686383928,16.07904769352504
13119,21833,2007,Georgia,Franklin County,0,971.8214632359947,16.561052834115376
13121,990790,2007,Georgia,Fulton County,1,813.6501248516614,16.89186074462118
13123,28578,2007,Georgia,Gilmer County,0,925.9574220718875,14.876915301046063
13125,2769,2007,Georgia,Glascock County,0,996.2675048828125,17.732752132415772
13127,74753,2007,Georgia,Glynn County,0,1081.8764657827523,19.90019234877366
13129,52005,2007,Georgia,Gordon County,0,718.7956937902114,16.351041588128783
13131,24911,2007,Georgia,Grady County,0,915.6466648267663,20.136402185412422
13133,15736,2007,Georgia,Greene County,0,852.4990030924479,17.47963269551595
13135,772464,2007,Georgia,Gwinnett County,0,882.1012487411499,16.671703189611435
13137,42164,2007,Georgia,Habersham County,0,1065.605587981468,14.967642473620037
13139,178838,2007,Georgia,Hall County,0,855.8578287760416,15.992811050967894
13141,9623,2007,Georgia,Hancock County,0,999.2598619058099,17.627898417728048
13143,28708,2007,Georgia,Haralson County,0,791.811030461238,15.850961538461538
13145,29112,2007,Georgia,Harris County,0,1064.0904788970947,17.421313136816025
13147,24123,2007,Georgia,Hart County,0,922.5774993896484,16.828761630588108
13149,11424,2007,Georgia,Heard County,0,918.9836929984715,16.420801473700482
13151,184902,2007,Georgia,Henry County,0,807.3383344014486,17.10671015580495
13153,131291,2007,Georgia,Houston County,0,1098.0678547450475,18.443038872310094
13155,9967,2007,Georgia,Irwin County,0,1002.9746663411458,19.295479583740235
13157,59727,2007,Georgia,Jackson County,0,813.2258827359069,16.710761388142902
13159,13660,2007,Georgia,Jasper County,0,889.2896471525494,17.139528575696442
13161,13237,2007,Georgia,Jeff Davis County,0,1137.0054400900135,19.171039000801418
13163,16385,2007,Georgia,Jefferson County,0,1023.7894873985878,18.312905507209972
13165,8542,2007,Georgia,Jenkins County,0,981.3505663601858,18.787586428084463
13167,9414,2007,Georgia,Johnson County,0,1127.4141488424161,18.22980187578899
13169,27279,2007,Georgia,Jones County,1,992.5477925963321,17.83617171594652
13171,16930,2007,Georgia,Lamar County,0,860.6449955531529,17.479110172816686
13173,8015,2007,Georgia,Lanier County,0,1011.3375047956195,19.703247206551687
13175,47480,2007,Georgia,Laurens County,0,1118.6941215451025,18.544210113397167
13177,33028,2007,Georgia,Lee County,0,1152.4145017137714,19.28475503360524
13179,60542,2007,Georgia,Liberty County,0,1058.5365041709808,19.674403638724822
13181,8031,2007,Georgia,Lincoln County,0,895.9602645070929,17.25818187312076
13183,11238,2007,Georgia,Long County,0,977.87249755859375,19.6566402728741
13185,101715,2007,Georgia,Lowndes County,0,1070.6511598244692,19.97305180476262
13187,26607,2007,Georgia,Lumpkin County,0,1059.8159410631336,14.607766873127705
13189,21526,2007,Georgia,McDuffie County,0,948.5408110747467,17.388338913788665
13191,11453,2007,Georgia,McIntosh County,0,1004.8423631456163,19.84289238188002
13193,13354,2007,Georgia,Macon County,0,1106.6473192487445,18.43842101097107
13195,27780,2007,Georgia,Madison County,0,922.1964450412327,16.57302034166124
13197,7048,2007,Georgia,Marion County,0,1093.195001220703,17.996061668395996
13199,22788,2007,Georgia,Meriwether County,0,923.663428463153,16.76739436476978
13201,6164,2007,Georgia,Miller County,0,969.6265839367378,20.074731640699433
13205,24086,2007,Georgia,Mitchell County,0,988.5064887505073,19.774212676209288
13207,25069,2007,Georgia,Monroe County,0,977.6112442016602,17.735522202083043
13209,8986,2007,Georgia,Montgomery County,0,1203.8208869485295,19.21668389264275
13211,18185,2007,Georgia,Morgan County,0,792.687498826247,17.28572522676908
13213,40729,2007,Georgia,Murray County,0,834.0461415073328,15.892570127520646
13215,186613,2007,Georgia,Muscogee County,0,1017.2420618393842,18.362464399898755
13217,95739,2007,Georgia,Newton County,0,830.8828546433222,16.975738979521253
13219,31511,2007,Georgia,Oconee County,0,782.2111487755409,17.15083173605112
13221,13962,2007,Georgia,Oglethorpe County,0,902.4857197110615,16.891136896042596
13223,127903,2007,Georgia,Paulding County,0,774.5223824637277,16.65641167050316
13225,26184,2007,Georgia,Peach County,0,1156.5252453031994,18.236347016834078
13227,30406,2007,Georgia,Pickens County,0,889.4096920129025,15.618299281958377
13229,17851,2007,Georgia,Pierce County,0,1083.2076636781085,19.40487597851043
13231,17193,2007,Georgia,Pike County,0,892.6730000813802,17.16735693613688
13233,41447,2007,Georgia,Polk County,0,802.4970855712891,16.3834348320961
13235,9803,2007,Georgia,Pulaski County,0,1098.0662841796875,18.73201310294015
13237,20264,2007,Georgia,Putnam County,0,869.8155081612723,17.605504327890824
13239,2649,2007,Georgia,Quitman County,0,1158.346484375,18.647764587402342
13241,16564,2007,Georgia,Rabun County,0,1265.9797846476238,14.01074904203415
13243,7284,2007,Georgia,Randolph County,0,1036.812257828251,18.711844013583274
13245,197322,2007,Georgia,Richmond County,0,855.0569577424423,18.381954649220344
13247,81835,2007,Georgia,Rockdale County,1,830.0493286132812,16.91824722290039
13249,4125,2007,Georgia,Schley County,0,1093.0623895554315,18.169353212629044
13251,15047,2007,Georgia,Screven County,0,962.6489158298658,18.77795876627383
13253,9012,2007,Georgia,Seminole County,0,965.499122170841,20.642962006961596
13255,63056,2007,Georgia,Spalding County,0,793.4996548356681,17.092908201546503
13257,25214,2007,Georgia,Stephens County,0,1020.0495808919271,16.483007033665974
13259,4589,2007,Georgia,Stewart County,0,1007.2724569351947,18.375244515841125
13261,32560,2007,Georgia,Sumter County,0,1085.9672554016113,18.63545310497284
13263,6568,2007,Georgia,Talbot County,0,1047.3201754385964,17.442341419688443
13265,1848,2007,Georgia,Taliaferro County,0,1004.368882921007,17.248239234641748
13267,22976,2007,Georgia,Tattnall County,0,1019.3109565630351,19.465044544167714
13269,8655,2007,Georgia,Taylor County,0,1134.9317274827224,17.83472358263456
13271,13298,2007,Georgia,Telfair County,0,1023.382581157069,19.025895087949692
13273,10258,2007,Georgia,Terrell County,0,1023.883263412787,18.959686045743982
13275,45301,2007,Georgia,Thomas County,0,947.4103800455729,20.14700319828131
13277,42152,2007,Georgia,Tift County,0,1059.9454081767315,19.437820846970016
13279,27767,2007,Georgia,Toombs County,0,1138.988483932783,19.457150981111347
13281,10849,2007,Georgia,Towns County,0,1000.9383316040039,13.230394005775452
13283,6905,2007,Georgia,Treutlen County,0,1137.68466796875,18.90018622080485
13285,63398,2007,Georgia,Troup County,0,939.9430883071002,16.705227907966165
13287,9380,2007,Georgia,Turner County,0,1056.159159342448,19.178465127944946
13289,10218,2007,Georgia,Twiggs County,0,1077.9566684299045,18.317628895794904
13291,20894,2007,Georgia,Union County,0,1093.35740234375,13.421805000305175
13293,27547,2007,Georgia,Upson County,0,966.8372121411701,17.705726623535156
13295,64558,2007,Georgia,Walker County,0,900.4410943984985,15.81460353732109
13297,83241,2007,Georgia,Walton County,0,822.7589808872768,16.923063706378546
13299,35931,2007,Georgia,Ware County,0,1120.0098458838274,19.871454974797768
13301,5865,2007,Georgia,Warren County,0,1028.7102452720085,17.42740445020722
13303,20853,2007,Georgia,Washington County,1,1095.6349531350677,17.934226399844455
13305,28996,2007,Georgia,Wayne County,0,1126.9058934261925,19.440451330887644
13307,2266,2007,Georgia,Webster County,0,999.0042811802456,18.362635340009415
13309,6783,2007,Georgia,Wheeler County,0,1125.7858120230742,18.979847841484602
13311,24873,2007,Georgia,White County,0,1098.9111107720269,14.178006913926867
13313,92707,2007,Georgia,Whitfield County,0,814.2679425407858,16.155678945429184
13315,8668,2007,Georgia,Wilcox County,0,1022.0219198373647,18.869932651519775
13317,10241,2007,Georgia,Wilkes County,0,955.090790598016,16.967580117677386
13319,10031,2007,Georgia,Wilkinson County,0,1099.5443049504206,18.211496118398813
13321,21315,2007,Georgia,Worth County,0,1070.8624082154865,19.483649217629736
16001,372467,2007,Idaho,Ada County,0,228.94683354695638,11.329476165771485
16003,3548,2007,Idaho,Adams County,0,684.938497911707,7.512432231411913
16005,80204,2007,Idaho,Bannock County,0,379.41425420434433,8.110243091267117
16007,5856,2007,Idaho,Bear Lake County,1,469.56687710501933,5.731956201520833
16009,9283,2007,Idaho,Benewah County,1,754.8874264885397,7.622647078598247
16011,43459,2007,Idaho,Bingham County,0,270.0481620087265,7.687456824321269
16013,21691,2007,Idaho,Blaine County,0,373.05777029089023,6.535619915337176
16015,7605,2007,Idaho,Boise County,0,681.2075989326083,7.5887454309724385
16017,41171,2007,Idaho,Bonner County,1,823.3467045212885,7.028968962693966
16019,96444,2007,Idaho,Bonneville County,0,406.68581202123073,6.450839702185098
16021,10856,2007,Idaho,Boundary County,0,923.6515664658788,6.272488098540064
16023,2780,2007,Idaho,Butte County,0,253.2669248753432,6.348175697240411
16025,1086,2007,Idaho,Camas County,0,471.1953343318059,6.192121794284918
16027,178795,2007,Idaho,Canyon County,4,183.63465382793163,11.544561414435359
16029,6859,2007,Idaho,Caribou County,0,428.9494797388713,6.1540810118118925
16031,20959,2007,Idaho,Cassia County,0,292.10579145715593,8.682072891974844
16033,935,2007,Idaho,Clark County,0,383.3763802867395,5.4835044292120445
16035,8228,2007,Idaho,Clearwater County,0,1000.1286182315669,7.265200942342732
16037,4108,2007,Idaho,Custer County,0,503.31675602118565,4.13049472365025
16039,28996,2007,Idaho,Elmore County,0,404.7127018313436,9.164125233242027
16041,12182,2007,Idaho,Franklin County,0,422.01180884951634,8.06238927387056
16043,12596,2007,Idaho,Fremont County,0,535.5835248674665,5.122570113908677
16045,16472,2007,Idaho,Gem County,0,405.3872826617697,10.153901229734005
16047,14328,2007,Idaho,Gooding County,0,201.65468982257676,10.342461661954896
16049,15268,2007,Idaho,Idaho County,0,821.2814731988217,6.17946711455003
16051,22766,2007,Idaho,Jefferson County,0,165.13431787490845,6.991641789674759
16053,20011,2007,Idaho,Jerome County,0,186.48854128519693,9.939914067586264
16055,133922,2007,Idaho,Kootenai County,2,770.0944521607471,7.953998581701968
16057,37295,2007,Idaho,Latah County,0,673.0389390657734,7.929273517438153
16059,7781,2007,Idaho,Lemhi County,0,506.4835929773043,4.7511476569468405
16061,3620,2007,Idaho,Lewis County,0,468.9786665852865,7.974681104024251
16063,4548,2007,Idaho,Lincoln County,0,207.0880829806155,8.954095813276854
16065,37160,2007,Idaho,Madison County,0,326.34387454986575,6.558955186605454
16067,18675,2007,Idaho,Minidoka County,0,191.75671654621152,8.938276720410995
16069,38768,2007,Idaho,Nez Perce County,0,446.3115290745049,9.805021228304334
16071,4132,2007,Idaho,Oneida County,0,339.5962296730561,8.490234519798719
16073,10947,2007,Idaho,Owyhee County,0,277.47971826133636,9.191574983888056
16075,22750,2007,Idaho,Payette County,0,234.33257958196825,11.085915350144909
16077,7676,2007,Idaho,Power County,0,327.53327960427475,8.267915976674933
16079,12798,2007,Idaho,Shoshone County,0,1050.3128854356673,6.566544522272858
16081,8418,2007,Idaho,Teton County,0,535.8429171244303,5.371742473708259
16083,72906,2007,Idaho,Twin Falls County,0,249.6581207081011,9.238773209274195
16085,8922,2007,Idaho,Valley County,0,793.9704032714844,4.888674141693115
16087,9974,2007,Idaho,Washington County,0,463.9404374688745,9.550767907108444
17001,66840,2007,Illinois,Adams County,2,779.0789641203704,12.110776858859593
17003,8206,2007,Illinois,Alexander County,0,1233.824740600586,15.016511368751527
17005,18312,2007,Illinois,Bond County,0,789.2049967447916,13.51559378306071
17007,53162,2007,Illinois,Boone County,0,1039.320213317871,9.197153667608896
17009,6530,2007,Illinois,Brown County,0,775.4383743640989,12.03385175660599
17011,34849,2007,Illinois,Bureau County,0,1015.4204544366575,10.296357055115545
17013,5097,2007,Illinois,Calhoun County,0,729.4355273956949,13.151216263466694
17015,15861,2007,Illinois,Carroll County,6,923.4790217081705,9.669365154372322
17017,13609,2007,Illinois,Cass County,0,781.473385718561,12.067953571196526
17019,192975,2007,Illinois,Champaign County,3,910.0010239038712,11.473587580216236
17021,34566,2007,Illinois,Christian County,0,794.2919089577415,12.647772008722479
17023,16831,2007,Illinois,Clark County,0,1088.0561063692166,13.071072516503271
17025,13705,2007,Illinois,Clay County,0,941.0146378226902,13.50318123637766
17027,36216,2007,Illinois,Clinton County,0,809.9249342826947,13.665942962855508
17029,52270,2007,Illinois,Coles County,0,996.4072370027241,12.558417244961387
17031,5235762,2007,Illinois,Cook County,30,1025.7244998931885,10.688344234228135
17033,19502,2007,Illinois,Crawford County,0,1041.235881132238,13.364832176881677
17035,10795,2007,Illinois,Cumberland County,0,1007.26807814378,12.998063289202177
17037,105321,2007,Illinois,DeKalb County,4,1042.7070865631104,9.52578690648079
17039,16327,2007,Illinois,De Witt County,0,896.6515545022899,11.548231305747196
17041,19466,2007,Illinois,Douglas County,0,927.8838375561858,12.016911558908959
17043,922948,2007,Illinois,DuPage County,16,927.67254638671875,10.263988616249778
17045,18811,2007,Illinois,Edgar County,0,1040.8586939161069,12.227681463009842
17047,6525,2007,Illinois,Edwards County,0,923.4955128636853,13.850330418553845
17049,34246,2007,Illinois,Effingham County,0,896.7801144622093,13.074100350224695
17051,20959,2007,Illinois,Fayette County,0,854.0249541966261,13.20803979856778
17053,14056,2007,Illinois,Ford County,0,1048.940813219225,10.825270833195868
17055,39217,2007,Illinois,Franklin County,0,941.4021329752604,14.133065567016601
17057,36831,2007,Illinois,Fulton County,1,824.3303629557291,11.647030215332473
17059,5940,2007,Illinois,Gallatin County,0,1123.802000732422,14.511515789031982
17061,13680,2007,Illinois,Greene County,0,666.1209746570122,12.614941050366658
17063,47094,2007,Illinois,Grundy County,0,1074.406180130808,10.550043871528224
17065,8148,2007,Illinois,Hamilton County,0,911.3462498982748,13.94738252957662
17067,18761,2007,Illinois,Hancock County,0,819.1546711051551,11.911072055788805
17069,4462,2007,Illinois,Hardin County,0,1293.3995819091797,14.46585234006246
17071,7551,2007,Illinois,Henderson County,0,969.1661919487847,11.34343705858503
17073,49521,2007,Illinois,Henry County,0,926.9191176470588,10.444304844912361
17075,30018,2007,Illinois,Iroquois County,0,1002.9301058861518,10.857951179627449
17077,58216,2007,Illinois,Jackson County,0,1018.4455339147689,14.430085121317113
17079,9619,2007,Illinois,Jasper County,0,1015.3041744956487,13.380946183506447
17081,40096,2007,Illinois,Jefferson County,0,825.4053225309952,13.626876841420712
17083,22379,2007,Illinois,Jersey County,1,761.7732212907177,13.240936473264533
17085,22169,2007,Illinois,Jo Daviess County,9,1026.1308558872768,9.036347262064616
17087,13688,2007,Illinois,Johnson County,0,1234.2223677201705,14.594991631941362
17089,495416,2007,Illinois,Kane County,6,1085.743411924781,9.676774885596299
17091,111725,2007,Illinois,Kankakee County,1,1030.9609849112373,10.697107110704694
17093,97112,2007,Illinois,Kendall County,0,1054.495194091797,10.136455764770508
17095,51932,2007,Illinois,Knox County,0,900.6141768022017,10.773621195012874
17097,702479,2007,Illinois,Lake County,8,1029.430417413581,9.437052491593034
17099,112498,2007,Illinois,LaSalle County,5,1060.1809659568212,10.388307550902008
17101,16598,2007,Illinois,Lawrence County,0,954.9950014311692,13.637755722835147
17103,35150,2007,Illinois,Lee County,2,967.5165491694897,9.554024679470906
17105,37983,2007,Illinois,Livingston County,0,1140.0999981108166,10.861235908099584
17107,29880,2007,Illinois,Logan County,0,832.5064106816831,11.74623645906863
17109,33080,2007,Illinois,McDonough County,0,809.663129093671,11.677588376131924
17111,314696,2007,Illinois,McHenry County,6,1117.8211421966553,9.125166674455008
17113,163983,2007,Illinois,McLean County,5,986.3985159737723,11.18172949331778
17115,108722,2007,Illinois,Macon County,0,799.867305462177,12.351048909700834
17117,48234,2007,Illinois,Macoupin County,0,776.9711150055998,12.990002051933661
17119,267105,2007,Illinois,Madison County,1,791.2344190157377,13.921995603121244
17121,39584,2007,Illinois,Marion County,1,887.7862514149059,13.462079980156638
17123,12895,2007,Illinois,Marshall County,1,989.2794892909163,10.828706159430036
17125,15048,2007,Illinois,Mason County,0,839.4617267477101,11.866863568623861
17127,15113,2007,Illinois,Massac County,0,1264.935800652755,14.785063593011154
17129,12518,2007,Illinois,Menard County,0,832.403798828125,11.945559139251708
17131,16429,2007,Illinois,Mercer County,0,887.7322110907976,10.71376159579255
17133,32441,2007,Illinois,Monroe County,0,780.4425020217896,13.966642633080482
17135,29789,2007,Illinois,Montgomery County,0,788.2517360521399,13.111900371053945
17137,35360,2007,Illinois,Morgan County,0,729.3918207341975,12.332378777590664
17139,14346,2007,Illinois,Moultrie County,0,941.1826749529157,12.285527535847255
17141,55023,2007,Illinois,Ogle County,6,989.4495839351365,9.488140338609199
17143,183088,2007,Illinois,Peoria County,2,929.4525242855674,11.136149988676372
17145,22582,2007,Illinois,Perry County,0,926.5999996787623,14.16306794317145
17147,16456,2007,Illinois,Piatt County,0,860.7887899464574,11.749785258852203
17149,16576,2007,Illinois,Pike County,5,758.4623350714245,12.407073932842616
17151,4108,2007,Illinois,Pope County,0,1247.3214524792086,14.516506656523674
17153,6444,2007,Illinois,Pulaski County,0,1246.73195054796,15.03374539481269
17155,5986,2007,Illinois,Putnam County,0,1069.2649955749512,10.754648387432098
17157,32826,2007,Illinois,Randolph County,0,941.2270618785511,14.055992453989356
17159,15609,2007,Illinois,Richland County,0,948.1185232694032,13.321640640008646
17161,147071,2007,Illinois,Rock Island County,3,934.7442856825792,10.679467003066819
17163,261238,2007,Illinois,St. Clair County,0,805.9502919021162,14.127873337384566
17165,26008,2007,Illinois,Saline County,0,1130.3624030219185,14.302197456359863
17167,193845,2007,Illinois,Sangamon County,0,784.1233582879505,12.334262123943246
17169,6943,2007,Illinois,Schuyler County,0,750.8792922328895,11.92120069853017
17171,5219,2007,Illinois,Scott County,0,716.2830732296675,12.338380397894444
17173,21753,2007,Illinois,Shelby County,0,903.9681110553913,12.77873013470624
17175,6088,2007,Illinois,Stark County,1,880.5066644577753,10.53851284299578
17177,46723,2007,Illinois,Stephenson County,0,1040.1369218092698,9.031185856232277
17179,130972,2007,Illinois,Tazewell County,2,893.8309366101416,11.469082939290555
17181,18123,2007,Illinois,Union County,1,1135.665735463627,14.727342167838675
17183,80910,2007,Illinois,Vermilion County,0,951.9432133265904,11.73891544342041
17185,12181,2007,Illinois,Wabash County,0,952.098887125651,13.669371631410387
17187,17591,2007,Illinois,Warren County,1,905.4332496643067,11.104608297348022
17189,14725,2007,Illinois,Washington County,0,807.502925221513,13.848772851432242
17191,16594,2007,Illinois,Wayne County,0,923.1621354482706,13.653530324547036
17193,14674,2007,Illinois,White County,0,967.549370488034,14.100599687310714
17195,58972,2007,Illinois,Whiteside County,0,902.698771926592,10.075574245093003
17197,670013,2007,Illinois,Will County,8,1043.8521267147514,10.56073556734821
17199,64248,2007,Illinois,Williamson County,0,1065.603848031851,14.299964156517616
17201,297603,2007,Illinois,Winnebago County,11,975.3992883591425,9.295788753600348
17203,37972,2007,Illinois,Woodford County,1,1000.8806550399116,11.121477800866831
18001,33847,2007,Indiana,Adams County,0,1103.875929090712,10.802608030813712
18003,349322,2007,Indiana,Allen County,2,1109.3725467604033,10.623108046395439
18005,74676,2007,Indiana,Bartholomew County,0,983.5887517929077,12.575105488300323
18007,8697,2007,Indiana,Benton County,0,990.7155008951823,10.855528497695923
18009,13245,2007,Indiana,Blackford County,0,1154.7009110884233,11.00418944792314
18011,54009,2007,Indiana,Boone County,0,991.7707639752012,11.553419821190111
18013,14716,2007,Indiana,Brown County,0,1028.6354370117188,12.459194743114969
18015,19815,2007,Indiana,Carroll County,0,1158.4249211237982,10.973599389883189
18017,39116,2007,Indiana,Cass County,0,1183.1242118969299,10.652831797014203
18019,105369,2007,Indiana,Clark County,0,1164.5823082557092,13.68316993346581
18021,26617,2007,Indiana,Clay County,0,1133.1390472987912,12.227467716864819
18023,33988,2007,Indiana,Clinton County,0,1058.2588907877605,11.170859866672092
18025,10853,2007,Indiana,Crawford County,1,1159.7820344147858,13.833399719662136
18027,30120,2007,Indiana,Daviess County,1,1124.134854561942,13.535370254516602
18029,49694,2007,Indiana,Dearborn County,0,1045.4212222975127,12.75323213849749
18031,25038,2007,Indiana,Decatur County,0,1021.7481486002604,12.434714529249403
18033,41834,2007,Indiana,DeKalb County,0,1038.2422202781395,10.434428285669398
18035,115293,2007,Indiana,Delaware County,0,1137.3057804107666,11.142468720674515
18037,41248,2007,Indiana,Dubois County,0,1062.9063871079597,13.753020493880562
18039,198394,2007,Indiana,Elkhart County,1,1084.8755020141602,10.256224966049194
18041,24277,2007,Indiana,Fayette County,0,1022.4600026983964,11.573175455394544
18043,72821,2007,Indiana,Floyd County,0,1222.6639085852582,14.14745106904403
18045,17091,2007,Indiana,Fountain County,0,1036.6612972136468,11.535512062811083
18047,23123,2007,Indiana,Franklin County,0,1024.1820287704468,12.241335913538933
18049,20217,2007,Indiana,Fulton County,0,1081.8825976879566,10.282288365549855
18051,32783,2007,Indiana,Gibson County,0,992.850496673584,14.049672937393188
18053,68864,2007,Indiana,Grant County,0,1130.3716674804687,11.089509042104085
18055,32651,2007,Indiana,Greene County,1,1022.2478381070224,12.785267548127608
18057,261910,2007,Indiana,Hamilton County,7,1074.461911156064,11.472070103599911
18059,66227,2007,Indiana,Hancock County,0,1106.1506169637044,11.537631968657175
18061,36910,2007,Indiana,Harrison County,0,1179.045582957082,14.00220892026827
18063,134789,2007,Indiana,Hendricks County,0,1012.9088224523208,11.744897660087137
18065,46884,2007,Indiana,Henry County,0,1150.3824226625504,10.949506067460582
18067,83755,2007,Indiana,Howard County,0,1081.092041015625,11.068451570004832
18069,37917,2007,Indiana,Huntington County,0,1067.2911231631324,10.868365060715448
18071,42120,2007,Indiana,Jackson County,0,1044.965345209295,12.80754548853094
18073,32360,2007,Indiana,Jasper County,3,1026.6936296735491,10.440902982439313
18075,21325,2007,Indiana,Jay County,0,1148.6665502087824,10.94592678135839
18077,32430,2007,Indiana,Jefferson County,0,1163.4854157011387,12.585356583029537
18079,28131,2007,Indiana,Jennings County,0,1099.506254196167,12.918565139174461
18081,136657,2007,Indiana,Johnson County,0,929.0490900213068,12.058428781682794
18083,37854,2007,Indiana,Knox County,0,1011.3431573165091,13.573426535255031
18085,76260,2007,Indiana,Kosciusko County,0,1010.904046194894,10.336753470557076
